Parametre,Yıl,Yıllık Ortalama Toplam,Ay_Adı,Değer,Ay_Sayı,Tarih
Toplam Yağış Miktarı,2020,308.42,Nisan,24.51,4,2020-04
Toplam Yağış Miktarı,2021,316.18,Nisan,23.31,4,2021-04
Toplam Yağış Miktarı,2022,331.53,Nisan,21.32,4,2022-04
Toplam Yağış Miktarı,2023,350.38,Nisan,36.11,4,2023-04
Toplam Yağış Miktarı,2024,331.75,Nisan,17.39,4,2024-04
Toplam Yağış Miktarı,2025,17.78,Nisan,29.23,4,2025-04
2m Bağıl Nem,1981,60.01,Nisan,66.2,4,1981-04
2m Bağıl Nem,1982,62.36,Nisan,71.41,4,1982-04
2m Bağıl Nem,1983,61.97,Nisan,68.32,4,1983-04
2m Bağıl Nem,1984,58.12,Nisan,70.11,4,1984-04
2m Bağıl Nem,1985,58.95,Nisan,65.72,4,1985-04
2m Bağıl Nem,1986,58.86,Nisan,59.25,4,1986-04
2m Bağıl Nem,1987,58.73,Nisan,66.4,4,1987-04
2m Bağıl Nem,1988,63.12,Nisan,67.3,4,1988-04
2m Bağıl Nem,1989,57.2,Nisan,52.35,4,1989-04
2m Bağıl Nem,1990,56.49,Nisan,62.27,4,1990-04
2m Bağıl Nem,1991,58.98,Nisan,64.94,4,1991-04
2m Bağıl Nem,1992,61.98,Nisan,61.36,4,1992-04
2m Bağıl Nem,1993,57.05,Nisan,59.78,4,1993-04
2m Bağıl Nem,1994,58.4,Nisan,56.49,4,1994-04
2m Bağıl Nem,1995,62.57,Nisan,69.25,4,1995-04
2m Bağıl Nem,1996,62.4,Nisan,73.35,4,1996-04
2m Bağıl Nem,1997,63.66,Nisan,70.35,4,1997-04
2m Bağıl Nem,1998,60.54,Nisan,64.2,4,1998-04
2m Bağıl Nem,1999,59.12,Nisan,66.12,4,1999-04
2m Bağıl Nem,2000,60.33,Nisan,67.11,4,2000-04
2m Bağıl Nem,2001,57.07,Nisan,58.37,4,2001-04
2m Bağıl Nem,2002,61.92,Nisan,72.17,4,2002-04
2m Bağıl Nem,2003,59.62,Nisan,68.99,4,2003-04
2m Bağıl Nem,2004,56.89,Nisan,59.46,4,2004-04
2m Bağıl Nem,2005,58.56,Nisan,62.72,4,2005-04
2m Bağıl Nem,2006,58.82,Nisan,62.93,4,2006-04
2m Bağıl Nem,2007,56.92,Nisan,61.75,4,2007-04
2m Bağıl Nem,2008,56.68,Nisan,56.28,4,2008-04
2m Bağıl Nem,2009,61.66,Nisan,66.64,4,2009-04
2m Bağıl Nem,2010,58.03,Nisan,66.22,4,2010-04
2m Bağıl Nem,2011,63.86,Nisan,74.46,4,2011-04
2m Bağıl Nem,2012,61.7,Nisan,63.03,4,2012-04
2m Bağıl Nem,2013,57.87,Nisan,66.67,4,2013-04
2m Bağıl Nem,2014,58.86,Nisan,58.22,4,2014-04
2m Bağıl Nem,2015,62.58,Nisan,68.22,4,2015-04
2m Bağıl Nem,2016,54.39,Nisan,48.96,4,2016-04
2m Bağıl Nem,2017,58.54,Nisan,62.16,4,2017-04
2m Bağıl Nem,2018,58.76,Nisan,54.85,4,2018-04
2m Bağıl Nem,2019,60.87,Nisan,72.76,4,2019-04
2m Bağıl Nem,2020,56.82,Nisan,66.12,4,2020-04
2m Bağıl Nem,2021,56.02,Nisan,58.67,4,2021-04
2m Bağıl Nem,2022,59.55,Nisan,55.75,4,2022-04
2m Bağıl Nem,2023,56.7,Nisan,61.83,4,2023-04
2m Bağıl Nem,2024,57.69,Nisan,58.04,4,2024-04
2m Bağıl Nem,2025,17.78,Nisan,62.17,4,2025-04
2m Hava Sıcaklığı,1981,11.37,Nisan,8.7,4,1981-04
2m Hava Sıcaklığı,1982,10.1,Nisan,9.64,4,1982-04
2m Hava Sıcaklığı,1983,10.42,Nisan,9.58,4,1983-04
2m Hava Sıcaklığı,1984,11.14,Nisan,8.11,4,1984-04
2m Hava Sıcaklığı,1985,11.11,Nisan,10.34,4,1985-04
2m Hava Sıcaklığı,1986,11.57,Nisan,11.82,4,1986-04
2m Hava Sıcaklığı,1987,10.95,Nisan,7.93,4,1987-04
2m Hava Sıcaklığı,1988,10.63,Nisan,9.86,4,1988-04
2m Hava Sıcaklığı,1989,11.23,Nisan,14.38,4,1989-04
2m Hava Sıcaklığı,1990,11.03,Nisan,9.36,4,1990-04
2m Hava Sıcaklığı,1991,11.07,Nisan,10.07,4,1991-04
2m Hava Sıcaklığı,1992,9.21,Nisan,9.07,4,1992-04
2m Hava Sıcaklığı,1993,10.65,Nisan,9.16,4,1993-04
2m Hava Sıcaklığı,1994,11.84,Nisan,12.27,4,1994-04
2m Hava Sıcaklığı,1995,10.92,Nisan,8.03,4,1995-04
2m Hava Sıcaklığı,1996,11.49,Nisan,6.89,4,1996-04
2m Hava Sıcaklığı,1997,10.34,Nisan,6.14,4,1997-04
2m Hava Sıcaklığı,1998,11.9,Nisan,11.09,4,1998-04
2m Hava Sıcaklığı,1999,12.02,Nisan,10.04,4,1999-04
2m Hava Sıcaklığı,2000,10.71,Nisan,11.03,4,2000-04
2m Hava Sıcaklığı,2001,12.37,Nisan,11.01,4,2001-04
2m Hava Sıcaklığı,2002,11.03,Nisan,8.74,4,2002-04
2m Hava Sıcaklığı,2003,11.15,Nisan,8.41,4,2003-04
2m Hava Sıcaklığı,2004,11.45,Nisan,9.34,4,2004-04
2m Hava Sıcaklığı,2005,11.37,Nisan,9.95,4,2005-04
2m Hava Sıcaklığı,2006,11.65,Nisan,10.79,4,2006-04
2m Hava Sıcaklığı,2007,11.99,Nisan,7.41,4,2007-04
2m Hava Sıcaklığı,2008,11.73,Nisan,12.3,4,2008-04
2m Hava Sıcaklığı,2009,11.46,Nisan,9.36,4,2009-04
2m Hava Sıcaklığı,2010,13.44,Nisan,10.01,4,2010-04
2m Hava Sıcaklığı,2011,10.3,Nisan,8.17,4,2011-04
2m Hava Sıcaklığı,2012,11.67,Nisan,11.51,4,2012-04
2m Hava Sıcaklığı,2013,11.6,Nisan,10.84,4,2013-04
2m Hava Sıcaklığı,2014,12.66,Nisan,11.72,4,2014-04
2m Hava Sıcaklığı,2015,11.69,Nisan,7.89,4,2015-04
2m Hava Sıcaklığı,2016,12.13,Nisan,13.36,4,2016-04
2m Hava Sıcaklığı,2017,11.84,Nisan,9.34,4,2017-04
2m Hava Sıcaklığı,2018,13.2,Nisan,12.77,4,2018-04
2m Hava Sıcaklığı,2019,12.1,Nisan,8.39,4,2019-04
2m Hava Sıcaklığı,2020,12.49,Nisan,9.54,4,2020-04
2m Hava Sıcaklığı,2021,12.06,Nisan,10.62,4,2021-04
2m Hava Sıcaklığı,2022,11.84,Nisan,11.76,4,2022-04
2m Hava Sıcaklığı,2023,12.98,Nisan,10.1,4,2023-04
2m Hava Sıcaklığı,2024,13.56,Nisan,14.27,4,2024-04
2m Hava Sıcaklığı,2025,17.78,Nisan,9.94,4,2025-04
2m Rüzgâr Hızı,1981,2.4,Nisan,2.03,4,1981-04
2m Rüzgâr Hızı,1982,2.18,Nisan,2.63,4,1982-04
2m Rüzgâr Hızı,1983,2.17,Nisan,2.16,4,1983-04
2m Rüzgâr Hızı,1984,2.16,Nisan,2.52,4,1984-04
2m Rüzgâr Hızı,1985,2.24,Nisan,2.25,4,1985-04
2m Rüzgâr Hızı,1986,2.05,Nisan,1.99,4,1986-04
2m Rüzgâr Hızı,1987,2.29,Nisan,2.69,4,1987-04
2m Rüzgâr Hızı,1988,2.19,Nisan,1.84,4,1988-04
2m Rüzgâr Hızı,1989,2.08,Nisan,1.84,4,1989-04
2m Rüzgâr Hızı,1990,2.11,Nisan,2.41,4,1990-04
2m Rüzgâr Hızı,1991,2.06,Nisan,2.16,4,1991-04
2m Rüzgâr Hızı,1992,2.08,Nisan,2.19,4,1992-04
2m Rüzgâr Hızı,1993,2.15,Nisan,2.37,4,1993-04
2m Rüzgâr Hızı,1994,2.17,Nisan,2.15,4,1994-04
2m Rüzgâr Hızı,1995,2.07,Nisan,2.22,4,1995-04
2m Rüzgâr Hızı,1996,2.03,Nisan,2.01,4,1996-04
2m Rüzgâr Hızı,1997,2.07,Nisan,2.82,4,1997-04
2m Rüzgâr Hızı,1998,2.09,Nisan,2.01,4,1998-04
2m Rüzgâr Hızı,1999,2.06,Nisan,1.77,4,1999-04
2m Rüzgâr Hızı,2000,2.14,Nisan,2.74,4,2000-04
2m Rüzgâr Hızı,2001,2.19,Nisan,2.44,4,2001-04
2m Rüzgâr Hızı,2002,1.96,Nisan,2.04,4,2002-04
2m Rüzgâr Hızı,2003,2.19,Nisan,2.56,4,2003-04
2m Rüzgâr Hızı,2004,2.22,Nisan,2.18,4,2004-04
2m Rüzgâr Hızı,2005,2.24,Nisan,2.44,4,2005-04
2m Rüzgâr Hızı,2006,2.08,Nisan,2.33,4,2006-04
2m Rüzgâr Hızı,2007,2.1,Nisan,2.08,4,2007-04
2m Rüzgâr Hızı,2008,2.09,Nisan,2.39,4,2008-04
2m Rüzgâr Hızı,2009,2.24,Nisan,1.9,4,2009-04
2m Rüzgâr Hızı,2010,2.15,Nisan,1.81,4,2010-04
2m Rüzgâr Hızı,2011,1.96,Nisan,2.29,4,2011-04
2m Rüzgâr Hızı,2012,2.1,Nisan,2.22,4,2012-04
2m Rüzgâr Hızı,2013,2.27,Nisan,2.01,4,2013-04
2m Rüzgâr Hızı,2014,2.03,Nisan,2.34,4,2014-04
2m Rüzgâr Hızı,2015,1.99,Nisan,2.55,4,2015-04
2m Rüzgâr Hızı,2016,2.23,Nisan,2.19,4,2016-04
2m Rüzgâr Hızı,2017,2.06,Nisan,2.02,4,2017-04
2m Rüzgâr Hızı,2018,2.04,Nisan,2.01,4,2018-04
2m Rüzgâr Hızı,2019,2.02,Nisan,1.86,4,2019-04
2m Rüzgâr Hızı,2020,2.04,Nisan,1.77,4,2020-04
2m Rüzgâr Hızı,2021,2.22,Nisan,2.51,4,2021-04
2m Rüzgâr Hızı,2022,2.1,Nisan,2.51,4,2022-04
2m Rüzgâr Hızı,2023,2.03,Nisan,2.42,4,2023-04
2m Rüzgâr Hızı,2024,2.01,Nisan,2.21,4,2024-04
2m Rüzgâr Hızı,2025,17.78,Nisan,2.31,4,2025-04
Küresel Güneş Radyasyonu,1981,17.78,Mayıs,22.75,5,1981-05
Küresel Güneş Radyasyonu,1982,17.78,Mayıs,22.75,5,1982-05
Küresel Güneş Radyasyonu,1983,17.78,Mayıs,22.75,5,1983-05
Küresel Güneş Radyasyonu,1984,16.66,Mayıs,22.75,5,1984-05
Küresel Güneş Radyasyonu,1985,16.41,Mayıs,21.23,5,1985-05
Küresel Güneş Radyasyonu,1986,16.91,Mayıs,20.11,5,1986-05
Küresel Güneş Radyasyonu,1987,16.72,Mayıs,21.53,5,1987-05
Küresel Güneş Radyasyonu,1988,16.44,Mayıs,23.15,5,1988-05
Küresel Güneş Radyasyonu,1989,17.48,Mayıs,23.91,5,1989-05
Küresel Güneş Radyasyonu,1990,16.87,Mayıs,20.74,5,1990-05
Küresel Güneş Radyasyonu,1991,16.63,Mayıs,20.8,5,1991-05
Küresel Güneş Radyasyonu,1992,17.36,Mayıs,20.6,5,1992-05
Küresel Güneş Radyasyonu,1993,17.21,Mayıs,21.63,5,1993-05
Küresel Güneş Radyasyonu,1994,17.33,Mayıs,24.79,5,1994-05
Küresel Güneş Radyasyonu,1995,16.91,Mayıs,22.82,5,1995-05
Küresel Güneş Radyasyonu,1996,16.84,Mayıs,24.81,5,1996-05
Küresel Güneş Radyasyonu,1997,17.78,Mayıs,25.86,5,1997-05
Küresel Güneş Radyasyonu,1998,17.84,Mayıs,24.97,5,1998-05
Küresel Güneş Radyasyonu,1999,18.49,Mayıs,27.86,5,1999-05
Küresel Güneş Radyasyonu,2000,18.04,Mayıs,23.75,5,2000-05
Küresel Güneş Radyasyonu,2001,18.14,Mayıs,22.73,5,2001-05
Küresel Güneş Radyasyonu,2002,17.95,Mayıs,26.51,5,2002-05
Küresel Güneş Radyasyonu,2003,17.77,Mayıs,25.53,5,2003-05
Küresel Güneş Radyasyonu,2004,18.4,Mayıs,25.56,5,2004-05
Küresel Güneş Radyasyonu,2005,18.11,Mayıs,24.83,5,2005-05
Küresel Güneş Radyasyonu,2006,18.34,Mayıs,26.23,5,2006-05
Küresel Güneş Radyasyonu,2007,18.28,Mayıs,24.8,5,2007-05
Küresel Güneş Radyasyonu,2008,18.42,Mayıs,24.77,5,2008-05
Küresel Güneş Radyasyonu,2009,17.95,Mayıs,25.6,5,2009-05
Küresel Güneş Radyasyonu,2010,18.03,Mayıs,25.8,5,2010-05
Küresel Güneş Radyasyonu,2011,17.67,Mayıs,23.37,5,2011-05
Küresel Güneş Radyasyonu,2012,17.92,Mayıs,23.23,5,2012-05
Küresel Güneş Radyasyonu,2013,18.34,Mayıs,25.28,5,2013-05
Küresel Güneş Radyasyonu,2014,18.18,Mayıs,24.47,5,2014-05
Küresel Güneş Radyasyonu,2015,17.75,Mayıs,25.56,5,2015-05
Küresel Güneş Radyasyonu,2016,18.51,Mayıs,22.8,5,2016-05
Küresel Güneş Radyasyonu,2017,18.65,Mayıs,24.1,5,2017-05
Küresel Güneş Radyasyonu,2018,18.19,Mayıs,23.94,5,2018-05
Küresel Güneş Radyasyonu,2019,17.85,Mayıs,25.52,5,2019-05
Küresel Güneş Radyasyonu,2020,18.41,Mayıs,26.48,5,2020-05
Küresel Güneş Radyasyonu,2021,18.48,Mayıs,27.37,5,2021-05
Küresel Güneş Radyasyonu,2022,18.04,Mayıs,24.2,5,2022-05
Küresel Güneş Radyasyonu,2023,18.02,Mayıs,22.91,5,2023-05
Küresel Güneş Radyasyonu,2024,18.29,Mayıs,23.73,5,2024-05
Küresel Güneş Radyasyonu,2025,17.78,Mayıs,24.92,5,2025-05
Toplam Yağış Miktarı,1981,573.14,Mayıs,26.41,5,1981-05
Toplam Yağış Miktarı,1982,466.21,Mayıs,39.47,5,1982-05
Toplam Yağış Miktarı,1983,483.58,Mayıs,37.09,5,1983-05
Toplam Yağış Miktarı,1984,400.06,Mayıs,12.03,5,1984-05
Toplam Yağış Miktarı,1985,478.98,Mayıs,36.2,5,1985-05
Toplam Yağış Miktarı,1986,380.47,Mayıs,50.03,5,1986-05
Toplam Yağış Miktarı,1987,508.8,Mayıs,19.52,5,1987-05
Toplam Yağış Miktarı,1988,527.57,Mayıs,50.22,5,1988-05
Toplam Yağış Miktarı,1989,306.47,Mayıs,17.73,5,1989-05
Toplam Yağış Miktarı,1990,292.49,Mayıs,34.91,5,1990-05
Toplam Yağış Miktarı,1991,460.95,Mayıs,23.29,5,1991-05
Toplam Yağış Miktarı,1992,357.27,Mayıs,69.83,5,1992-05
Toplam Yağış Miktarı,1993,300.81,Mayıs,67.35,5,1993-05
Toplam Yağış Miktarı,1994,540.8,Mayıs,32.49,5,1994-05
Toplam Yağış Miktarı,1995,429.44,Mayıs,21.73,5,1995-05
Toplam Yağış Miktarı,1996,506.35,Mayıs,23.72,5,1996-05
Toplam Yağış Miktarı,1997,536.55,Mayıs,29.85,5,1997-05
Toplam Yağış Miktarı,1998,443.46,Mayıs,45.12,5,1998-05
Toplam Yağış Miktarı,1999,323.65,Mayıs,13.87,5,1999-05
Toplam Yağış Miktarı,2000,465.73,Mayıs,57.97,5,2000-05
Toplam Yağış Miktarı,2001,565.04,Mayıs,83.95,5,2001-05
Toplam Yağış Miktarı,2002,423.15,Mayıs,26.14,5,2002-05
Toplam Yağış Miktarı,2003,435.34,Mayıs,41.05,5,2003-05
Toplam Yağış Miktarı,2004,353.61,Mayıs,13.01,5,2004-05
Toplam Yağış Miktarı,2005,326.17,Mayıs,13.43,5,2005-05
Toplam Yağış Miktarı,2006,393.69,Mayıs,15.57,5,2006-05
Toplam Yağış Miktarı,2007,379.48,Mayıs,33.72,5,2007-05
Toplam Yağış Miktarı,2008,318.73,Mayıs,25.29,5,2008-05
Toplam Yağış Miktarı,2009,538.24,Mayıs,45.26,5,2009-05
Toplam Yağış Miktarı,2010,450.55,Mayıs,14.25,5,2010-05
Toplam Yağış Miktarı,2011,479.95,Mayıs,48.58,5,2011-05
Toplam Yağış Miktarı,2012,524.59,Mayıs,60.0,5,2012-05
Toplam Yağış Miktarı,2013,288.18,Mayıs,32.49,5,2013-05
Toplam Yağış Miktarı,2014,457.31,Mayıs,37.69,5,2014-05
Toplam Yağış Miktarı,2015,397.79,Mayıs,39.54,5,2015-05
Toplam Yağış Miktarı,2016,381.37,Mayıs,60.08,5,2016-05
Toplam Yağış Miktarı,2017,356.64,Mayıs,42.28,5,2017-05
Toplam Yağış Miktarı,2018,444.23,Mayıs,42.64,5,2018-05
Toplam Yağış Miktarı,2019,434.96,Mayıs,7.38,5,2019-05
Toplam Yağış Miktarı,2020,308.42,Mayıs,30.55,5,2020-05
Toplam Yağış Miktarı,2021,316.18,Mayıs,2.04,5,2021-05
Toplam Yağış Miktarı,2022,331.53,Mayıs,29.38,5,2022-05
Toplam Yağış Miktarı,2023,350.38,Mayıs,50.58,5,2023-05
Toplam Yağış Miktarı,2024,331.75,Mayıs,42.53,5,2024-05
Toplam Yağış Miktarı,2025,17.78,Mayıs,27.88,5,2025-05
2m Bağıl Nem,1981,60.01,Mayıs,61.53,5,1981-05
2m Bağıl Nem,1982,62.36,Mayıs,60.96,5,1982-05
2m Bağıl Nem,1983,61.97,Mayıs,60.6,5,1983-05
2m Bağıl Nem,1984,58.12,Mayıs,55.73,5,1984-05
2m Bağıl Nem,1985,58.95,Mayıs,58.56,5,1985-05
2m Bağıl Nem,1986,58.86,Mayıs,64.9,5,1986-05
2m Bağıl Nem,1987,58.73,Mayıs,54.82,5,1987-05
2m Bağıl Nem,1988,63.12,Mayıs,57.38,5,1988-05
2m Bağıl Nem,1989,57.2,Mayıs,48.33,5,1989-05
2m Bağıl Nem,1990,56.49,Mayıs,58.15,5,1990-05
2m Bağıl Nem,1991,58.98,Mayıs,56.97,5,1991-05
2m Bağıl Nem,1992,61.98,Mayıs,58.61,5,1992-05
2m Bağıl Nem,1993,57.05,Mayıs,66.13,5,1993-05
2m Bağıl Nem,1994,58.4,Mayıs,54.31,5,1994-05
2m Bağıl Nem,1995,62.57,Mayıs,56.64,5,1995-05
2m Bağıl Nem,1996,62.4,Mayıs,58.09,5,1996-05
2m Bağıl Nem,1997,63.66,Mayıs,60.69,5,1997-05
2m Bağıl Nem,1998,60.54,Mayıs,63.72,5,1998-05
2m Bağıl Nem,1999,59.12,Mayıs,53.51,5,1999-05
2m Bağıl Nem,2000,60.33,Mayıs,63.44,5,2000-05
2m Bağıl Nem,2001,57.07,Mayıs,61.55,5,2001-05
2m Bağıl Nem,2002,61.92,Mayıs,62.55,5,2002-05
2m Bağıl Nem,2003,59.62,Mayıs,53.36,5,2003-05
2m Bağıl Nem,2004,56.89,Mayıs,57.1,5,2004-05
2m Bağıl Nem,2005,58.56,Mayıs,55.89,5,2005-05
2m Bağıl Nem,2006,58.82,Mayıs,55.56,5,2006-05
2m Bağıl Nem,2007,56.92,Mayıs,56.58,5,2007-05
2m Bağıl Nem,2008,56.68,Mayıs,53.98,5,2008-05
2m Bağıl Nem,2009,61.66,Mayıs,60.46,5,2009-05
2m Bağıl Nem,2010,58.03,Mayıs,54.17,5,2010-05
2m Bağıl Nem,2011,63.86,Mayıs,68.26,5,2011-05
2m Bağıl Nem,2012,61.7,Mayıs,67.13,5,2012-05
2m Bağıl Nem,2013,57.87,Mayıs,57.29,5,2013-05
2m Bağıl Nem,2014,58.86,Mayıs,54.85,5,2014-05
2m Bağıl Nem,2015,62.58,Mayıs,59.69,5,2015-05
2m Bağıl Nem,2016,54.39,Mayıs,58.38,5,2016-05
2m Bağıl Nem,2017,58.54,Mayıs,61.18,5,2017-05
2m Bağıl Nem,2018,58.76,Mayıs,57.74,5,2018-05
2m Bağıl Nem,2019,60.87,Mayıs,57.26,5,2019-05
2m Bağıl Nem,2020,56.82,Mayıs,55.77,5,2020-05
2m Bağıl Nem,2021,56.02,Mayıs,47.58,5,2021-05
2m Bağıl Nem,2022,59.55,Mayıs,58.81,5,2022-05
2m Bağıl Nem,2023,56.7,Mayıs,57.64,5,2023-05
2m Bağıl Nem,2024,57.69,Mayıs,60.18,5,2024-05
2m Bağıl Nem,2025,17.78,Mayıs,53.24,5,2025-05
2m Hava Sıcaklığı,1981,11.37,Mayıs,12.27,5,1981-05
2m Hava Sıcaklığı,1982,10.1,Mayıs,14.05,5,1982-05
2m Hava Sıcaklığı,1983,10.42,Mayıs,14.38,5,1983-05
2m Hava Sıcaklığı,1984,11.14,Mayıs,15.28,5,1984-05
2m Hava Sıcaklığı,1985,11.11,Mayıs,15.89,5,1985-05
2m Hava Sıcaklığı,1986,11.57,Mayıs,11.62,5,1986-05
2m Hava Sıcaklığı,1987,10.95,Mayıs,14.93,5,1987-05
2m Hava Sıcaklığı,1988,10.63,Mayıs,14.96,5,1988-05
2m Hava Sıcaklığı,1989,11.23,Mayıs,15.69,5,1989-05
2m Hava Sıcaklığı,1990,11.03,Mayıs,13.64,5,1990-05
2m Hava Sıcaklığı,1991,11.07,Mayıs,13.8,5,1991-05
2m Hava Sıcaklığı,1992,9.21,Mayıs,13.43,5,1992-05
2m Hava Sıcaklığı,1993,10.65,Mayıs,13.52,5,1993-05
2m Hava Sıcaklığı,1994,11.84,Mayıs,15.75,5,1994-05
2m Hava Sıcaklığı,1995,10.92,Mayıs,15.81,5,1995-05
2m Hava Sıcaklığı,1996,11.49,Mayıs,16.41,5,1996-05
2m Hava Sıcaklığı,1997,10.34,Mayıs,16.15,5,1997-05
2m Hava Sıcaklığı,1998,11.9,Mayıs,14.9,5,1998-05
2m Hava Sıcaklığı,1999,12.02,Mayıs,15.99,5,1999-05
2m Hava Sıcaklığı,2000,10.71,Mayıs,13.9,5,2000-05
2m Hava Sıcaklığı,2001,12.37,Mayıs,13.65,5,2001-05
2m Hava Sıcaklığı,2002,11.03,Mayıs,13.74,5,2002-05
2m Hava Sıcaklığı,2003,11.15,Mayıs,16.65,5,2003-05
2m Hava Sıcaklığı,2004,11.45,Mayıs,14.61,5,2004-05
2m Hava Sıcaklığı,2005,11.37,Mayıs,14.67,5,2005-05
2m Hava Sıcaklığı,2006,11.65,Mayıs,15.43,5,2006-05
2m Hava Sıcaklığı,2007,11.99,Mayıs,17.12,5,2007-05
2m Hava Sıcaklığı,2008,11.73,Mayıs,14.3,5,2008-05
2m Hava Sıcaklığı,2009,11.46,Mayıs,13.75,5,2009-05
2m Hava Sıcaklığı,2010,13.44,Mayıs,16.04,5,2010-05
2m Hava Sıcaklığı,2011,10.3,Mayıs,13.05,5,2011-05
2m Hava Sıcaklığı,2012,11.67,Mayıs,14.35,5,2012-05
2m Hava Sıcaklığı,2013,11.6,Mayıs,16.79,5,2013-05
2m Hava Sıcaklığı,2014,12.66,Mayıs,15.66,5,2014-05
2m Hava Sıcaklığı,2015,11.69,Mayıs,15.3,5,2015-05
2m Hava Sıcaklığı,2016,12.13,Mayıs,14.83,5,2016-05
2m Hava Sıcaklığı,2017,11.84,Mayıs,14.51,5,2017-05
2m Hava Sıcaklığı,2018,13.2,Mayıs,17.23,5,2018-05
2m Hava Sıcaklığı,2019,12.1,Mayıs,16.38,5,2019-05
2m Hava Sıcaklığı,2020,12.49,Mayıs,15.1,5,2020-05
2m Hava Sıcaklığı,2021,12.06,Mayıs,17.64,5,2021-05
2m Hava Sıcaklığı,2022,11.84,Mayıs,14.51,5,2022-05
2m Hava Sıcaklığı,2023,12.98,Mayıs,15.02,5,2023-05
2m Hava Sıcaklığı,2024,13.56,Mayıs,15.24,5,2024-05
2m Hava Sıcaklığı,2025,17.78,Mayıs,16.62,5,2025-05
2m Rüzgâr Hızı,1981,2.4,Mayıs,2.15,5,1981-05
2m Rüzgâr Hızı,1982,2.18,Mayıs,1.87,5,1982-05
2m Rüzgâr Hızı,1983,2.17,Mayıs,1.9,5,1983-05
2m Rüzgâr Hızı,1984,2.16,Mayıs,1.97,5,1984-05
2m Rüzgâr Hızı,1985,2.24,Mayıs,2.03,5,1985-05
2m Rüzgâr Hızı,1986,2.05,Mayıs,1.76,5,1986-05
2m Rüzgâr Hızı,1987,2.29,Mayıs,2.0,5,1987-05
2m Rüzgâr Hızı,1988,2.19,Mayıs,1.83,5,1988-05
2m Rüzgâr Hızı,1989,2.08,Mayıs,2.1,5,1989-05
2m Rüzgâr Hızı,1990,2.11,Mayıs,1.79,5,1990-05
2m Rüzgâr Hızı,1991,2.06,Mayıs,2.21,5,1991-05
2m Rüzgâr Hızı,1992,2.08,Mayıs,1.84,5,1992-05
2m Rüzgâr Hızı,1993,2.15,Mayıs,1.75,5,1993-05
2m Rüzgâr Hızı,1994,2.17,Mayıs,1.86,5,1994-05
2m Rüzgâr Hızı,1995,2.07,Mayıs,1.7,5,1995-05
2m Rüzgâr Hızı,1996,2.03,Mayıs,1.81,5,1996-05
2m Rüzgâr Hızı,1997,2.07,Mayıs,1.63,5,1997-05
2m Rüzgâr Hızı,1998,2.09,Mayıs,1.87,5,1998-05
2m Rüzgâr Hızı,1999,2.06,Mayıs,1.95,5,1999-05
2m Rüzgâr Hızı,2000,2.14,Mayıs,1.56,5,2000-05
2m Rüzgâr Hızı,2001,2.19,Mayıs,2.17,5,2001-05
2m Rüzgâr Hızı,2002,1.96,Mayıs,1.69,5,2002-05
2m Rüzgâr Hızı,2003,2.19,Mayıs,1.53,5,2003-05
2m Rüzgâr Hızı,2004,2.22,Mayıs,2.07,5,2004-05
2m Rüzgâr Hızı,2005,2.24,Mayıs,2.01,5,2005-05
2m Rüzgâr Hızı,2006,2.08,Mayıs,1.72,5,2006-05
2m Rüzgâr Hızı,2007,2.1,Mayıs,2.01,5,2007-05
2m Rüzgâr Hızı,2008,2.09,Mayıs,1.84,5,2008-05
2m Rüzgâr Hızı,2009,2.24,Mayıs,1.88,5,2009-05
2m Rüzgâr Hızı,2010,2.15,Mayıs,1.82,5,2010-05
2m Rüzgâr Hızı,2011,1.96,Mayıs,1.82,5,2011-05
2m Rüzgâr Hızı,2012,2.1,Mayıs,1.85,5,2012-05
2m Rüzgâr Hızı,2013,2.27,Mayıs,1.74,5,2013-05
2m Rüzgâr Hızı,2014,2.03,Mayıs,2.19,5,2014-05
2m Rüzgâr Hızı,2015,1.99,Mayıs,1.9,5,2015-05
2m Rüzgâr Hızı,2016,2.23,Mayıs,2.09,5,2016-05
2m Rüzgâr Hızı,2017,2.06,Mayıs,2.16,5,2017-05
2m Rüzgâr Hızı,2018,2.04,Mayıs,1.59,5,2018-05
2m Rüzgâr Hızı,2019,2.02,Mayıs,2.03,5,2019-05
2m Rüzgâr Hızı,2020,2.04,Mayıs,2.37,5,2020-05
2m Rüzgâr Hızı,2021,2.22,Mayıs,2.19,5,2021-05
2m Rüzgâr Hızı,2022,2.1,Mayıs,1.9,5,2022-05
2m Rüzgâr Hızı,2023,2.03,Mayıs,1.81,5,2023-05
2m Rüzgâr Hızı,2024,2.01,Mayıs,1.94,5,2024-05
2m Rüzgâr Hızı,2025,17.78,Mayıs,1.97,5,2025-05
Küresel Güneş Radyasyonu,1981,17.78,Haziran,20.09,6,1981-06
Küresel Güneş Radyasyonu,1982,17.78,Haziran,20.09,6,1982-06
Küresel Güneş Radyasyonu,1983,17.78,Haziran,20.09,6,1983-06
Küresel Güneş Radyasyonu,1984,16.66,Haziran,26.93,6,1984-06
Küresel Güneş Radyasyonu,1985,16.41,Haziran,27.77,6,1985-06
Küresel Güneş Radyasyonu,1986,16.91,Haziran,24.17,6,1986-06
Küresel Güneş Radyasyonu,1987,16.72,Haziran,25.74,6,1987-06
Küresel Güneş Radyasyonu,1988,16.44,Haziran,25.34,6,1988-06
Küresel Güneş Radyasyonu,1989,17.48,Haziran,26.38,6,1989-06
